fused,gyro,mag
0.005156,-0.339068,0.045834
0.005943,-0.339096,0.045834
0.005491,-0.339124,-0.015283
0.00627,-0.339152,0.045834
0.005812,-0.339179,-0.015283
0.005222,-0.340599,0.045834
0.007667,-0.339235,0.060669
0.007476,-0.339263,-0.000489
0.008513,-0.339291,0.060669
0.00801,-0.339319,-0.015283
0.008739,-0.339346,0.045834
0.008231,-0.339374,-0.015283
0.011805,-0.340793,0.256463
0.014119,-0.33943,0.060669
0.01214,-0.340849,-0.015283
0.012786,-0.340877,0.045834
0.012057,-0.342296,0.045834
0.008935,-0.340933,-0.210859
0.009645,-0.34096,0.045834
0.010342,-0.340988,0.045834
0.011024,-0.341016,0.045834
0.01199,-0.341044,0.060669
0.011573,-0.342463,0.060669
0.013594,-0.3411,0.045834
0.014212,-0.341127,0.045834
0.014817,-0.341155,0.045834
0.016641,-0.341183,0.107387
0.014612,-0.342602,-0.015283
0.013845,-0.344021,0.045834
0.013095,-0.34544,0.045834
0.012359,-0.34686,0.045834
0.009077,-0.346887,-0.15037
0.008421,-0.348307,0.045834
0.009439,-0.348334,0.060669
0.010139,-0.348362,0.045834
0.010826,-0.34839,0.045834
0.007575,-0.348418,-0.15037
0.008313,-0.348446,0.045834
0.011589,-0.349865,0.241669
0.010587,-0.351284,0.030998
0.008678,-0.352703,-0.015283
0.00547,-0.352731,-0.15037
0.000963,-0.35415,-0.15037
0.001833,-0.354178,0.045834
0.002685,-0.354206,0.045834
-0.000403,-0.354234,-0.15037
-0.003573,-0.35287,-0.225694
-0.003975,-0.354289,0.045834
-0.003006,-0.354317,0.045834
-0.00176,-0.354345,0.060669
-0.000398,-0.352981,-0.000489
0.000499,-0.353009,0.045834
0.000312,-0.354428,0.060669
0.001195,-0.354456,0.045834
0.00206,-0.354484,0.045834
0.002908,-0.354512,0.045834
0.0054,-0.353148,0.060669
0.000894,-0.354567,-0.15037
0.001633,-0.355987,0.107387
-0.001434,-0.356014,-0.15037
-0.001739,-0.356042,-0.015283
-0.002178,-0.357461,0.045834
-0.001245,-0.357489,0.045834
0.003586,-0.357517,0.241669
0.004404,-0.357545,0.045834
0.005502,-0.357573,0.060669
0.011561,-0.356209,0.241669
0.013583,-0.354846,0.045834
0.012837,-0.356265,0.045834
0.014833,-0.354901,0.045834
0.015567,-0.353538,-0.015283
0.012221,-0.353566,-0.15037
0.012866,-0.353594,0.045834
0.013498,-0.353621,0.045834
0.010194,-0.353649,-0.15037
0.010879,-0.353677,0.045834
0.011848,-0.353705,0.060669
0.008873,-0.353733,-0.135501
0.008363,-0.353761,-0.015283
0.009085,-0.353788,0.045834
0.009793,-0.353816,0.045834
0.005352,-0.353844,-0.210859
0.006135,-0.353872,0.045834
0.006902,-0.3539,0.045834
0.007653,-0.353928,0.045834
0.008389,-0.353955,0.045834
0.006821,-0.355375,-0.000489
0.007574,-0.355402,0.045834
0.008312,-0.35543,0.045834
0.009035,-0.355458,0.045834
0.009744,-0.355486,0.045834
0.009216,-0.355514,-0.015283
0.011878,-0.35415,0.075504
0.01253,-0.354178,0.045834
0.013169,-0.354206,0.045834
0.015026,-0.354234,0.107387
0.015614,-0.354262,0.045834
0.014969,-0.354289,-0.015283
0.017219,-0.352926,0.060669
0.018061,-0.352954,0.060669
0.019953,-0.35159,0.045834
0.02342,-0.351618,0.19467
0.023841,-0.351646,0.045834
0.02455,-0.351674,0.060669
0.021025,-0.351702,-0.15037
0.020271,-0.351729,-0.015283
0.020755,-0.351757,0.045834
0.021229,-0.351785,0.045834
0.020472,-0.351813,-0.015283
0.020952,-0.351841,0.045834
0.018862,-0.350477,-0.15037
0.016668,-0.350505,-0.089459
0.014934,-0.351924,-0.000489
0.015821,-0.351952,0.060669
0.01247,-0.35198,-0.15037
0.014474,-0.350616,0.045834
0.015074,-0.350644,0.045834
0.017025,-0.349281,0.045834
0.018938,-0.347917,0.045834
0.018085,-0.349336,0.045834
0.014986,-0.349364,-0.135501
0.019492,-0.349392,0.241669
0.016068,-0.34942,-0.15037
0.017999,-0.348056,0.045834
0.014902,-0.348084,-0.135501
0.01579,-0.348112,0.060669
0.016363,-0.34814,0.045834
0.017222,-0.348168,0.060669
0.017767,-0.348196,0.045834
0.018301,-0.348224,0.045834
0.014901,-0.348251,-0.15037
0.015492,-0.348279,0.045834
0.015005,-0.349698,0.060669
0.014231,-0.351117,0.045834
0.009548,-0.352537,-0.15037
0.008883,-0.353956,0.045834
0.010958,-0.352592,0.045834
0.011628,-0.35262,0.045834
0.012285,-0.352648,0.045834
0.009302,-0.352676,-0.135501
0.010005,-0.352704,0.045834
0.009472,-0.352731,-0.015283
0.010172,-0.352759,0.045834
0.011155,-0.352787,0.060669
0.011821,-0.352815,0.045834
0.007637,-0.352843,-0.19603
0.003086,-0.354262,-0.15037
0.003914,-0.35429,0.045834
0.006385,-0.352926,0.060669
0.00851,-0.351563,0.045834
0.013146,-0.351591,0.241669
0.014069,-0.351618,0.060669
0.014677,-0.351646,0.045834
0.011052,-0.351674,-0.165253
0.01172,-0.351702,0.045834
0.007087,-0.353121,-0.15037
0.007835,-0.353149,0.045834
0.008568,-0.353177,0.045834
0.007922,-0.354596,0.045834
0.004729,-0.354624,-0.15037
0.005524,-0.354651,0.045834
0.008985,-0.354679,0.179917
0.009694,-0.354707,0.045834
0.009167,-0.354735,-0.015283
0.009873,-0.354763,0.045834
0.010862,-0.354791,0.060669
0.010171,-0.35621,0.045834
0.009634,-0.356238,-0.015283
0.009109,-0.356265,-0.015283
0.011476,-0.354902,0.060669
0.009278,-0.353538,-0.165253
0.008463,-0.353566,-0.030077
0.009184,-0.353594,0.045834
0.011253,-0.352231,0.045834
0.011917,-0.352259,0.045834
0.012568,-0.352286,0.045834
0.013206,-0.352314,0.045834
0.011542,-0.353733,-0.000489
0.0122,-0.353761,0.045834
0.012846,-0.353789,0.045834
0.013478,-0.353817,0.045834
0.015758,-0.352453,0.060669
0.011198,-0.352481,-0.210859
0.013227,-0.351118,0.045834
0.013852,-0.351146,0.045834
0.011738,-0.353956,0.045834
0.012392,-0.353984,0.045834
0.013034,-0.354012,0.045834
0.015026,-0.352648,0.045834
0.014393,-0.352676,-0.015283
0.009707,-0.354095,-0.15037
0.010995,-0.354123,0.075504
0.011665,-0.354151,0.045834
0.011099,-0.354179,-0.015283
0.011766,-0.354206,0.045834
0.01242,-0.354234,0.045834
0.013061,-0.354262,0.045834
0.008555,-0.35429,-0.210859
0.00957,-0.354318,0.060669
0.011632,-0.352954,0.045834
0.012289,-0.352982,0.045834
0.012932,-0.35301,0.045834
0.008573,-0.354429,-0.135501
0.004157,-0.354457,-0.210859
0.003741,-0.354485,-0.015283
0.000631,-0.354513,-0.15037
0.000145,-0.355932,0.045834
0.001328,-0.35596,0.060669
-0.001733,-0.355987,-0.15037
-0.000809,-0.356015,0.045834
0.000393,-0.356043,0.060669
0.001275,-0.356071,0.045834
0.002138,-0.356099,0.045834
0.002985,-0.356127,0.045834
0.002592,-0.356154,-0.015283
0.005983,-0.357574,0.241669
0.002829,-0.357601,-0.15037
0.003662,-0.357629,0.045834
0.000554,-0.357657,-0.15037
-0.000562,-0.359076,0.014292
0.000338,-0.359104,0.045834
-0.003001,-0.359132,-0.165253
-0.003415,-0.360551,0.045834
-0.002457,-0.360579,0.045834
-0.001519,-0.360607,0.045834
0.003446,-0.359243,0.179917
0.00563,-0.35788,0.045834
0.00112,-0.359299,-0.15037
-0.001937,-0.359327,-0.15037
-0.001936,-0.359354,-0.000489
-0.001008,-0.359382,0.045834
-9.8e-05,-0.35941,0.045834
0.000793,-0.359438,0.045834
0.001667,-0.359466,0.045834
0.002523,-0.359494,0.045834
0.001702,-0.360913,0.030998
0.004217,-0.359549,0.060669
0.005319,-0.359577,0.060669
0.003516,-0.360996,-0.015283
0.004335,-0.361024,0.045834
0.001214,-0.361052,-0.15037
0.001153,-0.36108,-0.000489
0.000655,-0.362499,0.045834
0.003192,-0.361135,0.060669
0.004017,-0.361163,0.045834
0.004826,-0.361191,0.045834
0.005916,-0.361219,0.060669
0.004397,-0.362638,-0.000489
0.003835,-0.364057,0.045834
0.004945,-0.364085,0.060669
0.006032,-0.364113,0.060669
0.007097,-0.364141,0.060669
0.009208,-0.362777,0.045834
0.01021,-0.362805,0.060669
0.006971,-0.362833,-0.15037
0.005135,-0.364252,-0.015283
0.007286,-0.362888,0.045834
0.008326,-0.362916,0.060669
0.010577,-0.362944,0.122263
0.011552,-0.362972,0.060669
0.008286,-0.363,-0.15037
0.00901,-0.363028,0.045834
0.007133,-0.364447,-0.015283
0.00954,-0.363083,0.060669
0.014284,-0.36172,0.179917
0.014888,-0.361748,0.045834
0.015479,-0.361775,0.045834
0.012135,-0.361803,-0.15037
0.008858,-0.361831,-0.15037
0.007009,-0.360468,-0.15037
0.007759,-0.360496,0.045834
0.00879,-0.360523,0.060669
0.009644,-0.35916,-0.015283
0.008977,-0.360579,0.045834
0.009687,-0.360607,0.045834
0.009316,-0.362026,0.060669
0.010019,-0.362054,0.045834
0.008148,-0.36069,-0.15037
0.008874,-0.360718,0.045834
0.009586,-0.360746,0.045834
0.004996,-0.362165,-0.15037
0.005786,-0.362193,0.045834
0.007923,-0.360829,0.045834
0.011335,-0.360857,0.179917
0.010776,-0.360885,-0.015283
0.010383,-0.362304,0.060669
0.012428,-0.360941,0.045834
0.013069,-0.360969,0.045834
0.009773,-0.360996,-0.15037
0.009103,-0.362416,0.045834
0.009811,-0.362443,0.045834
0.00914,-0.363863,0.045834
0.004713,-0.36389,-0.210859
0.005508,-0.363918,0.045834
0.010204,-0.363946,0.241669
0.010889,-0.363974,0.045834
0.012925,-0.36261,0.045834
0.013555,-0.362638,0.045834
0.015537,-0.361275,0.045834
0.016116,-0.361303,0.045834
0.014122,-0.359939,-0.15037
0.013507,-0.359967,-0.015283
0.012763,-0.361386,0.045834
0.008263,-0.361414,-0.210859
0.010647,-0.36005,0.060669
0.010397,-0.360078,-0.000489
0.009856,-0.360106,-0.015283
0.011912,-0.358743,0.045834
0.015117,-0.360162,0.241669
0.010714,-0.361581,-0.135501
0.007465,-0.361609,-0.15037
0.008205,-0.361636,0.045834
0.003642,-0.363056,-0.15037
0.008376,-0.363083,0.241669
0.009098,-0.363111,0.045834
0.009805,-0.363139,0.045834
0.010498,-0.363167,0.045834
0.011178,-0.363195,0.045834
0.01048,-0.364614,0.045834
0.009796,-0.366033,0.045834
0.010193,-0.366061,0.030998
0.008616,-0.364697,-0.135501
0.010696,-0.363334,0.045834
0.012735,-0.36197,0.045834
0.014733,-0.360607,0.045834
0.016691,-0.359243,0.045834
0.017388,-0.35788,-0.015283
0.014006,-0.357908,-0.15037
0.009327,-0.359327,-0.15037
0.01003,-0.359355,0.045834
0.009497,-0.359383,-0.015283
0.008833,-0.360802,0.045834
0.006819,-0.363612,0.045834
0.006645,-0.36364,-0.000489
0.011318,-0.363668,0.241669
0.011981,-0.363696,0.045834
0.011409,-0.363724,-0.015283
0.010707,-0.365143,0.045834
0.007458,-0.36517,-0.15037
0.00291,-0.36659,-0.15037
0.003742,-0.366617,0.045834
0.004556,-0.366645,0.045834
0.005651,-0.366673,0.060669
0.00114,-0.368092,-0.15037
0.000784,-0.36812,-0.015283
-0.001048,-0.368148,-0.089459
-0.00136,-0.368176,-0.015283
-0.004214,-0.366812,-0.210859
-0.002943,-0.36684,0.060669
-0.001995,-0.366868,0.045834
-0.00499,-0.366896,-0.15037
-0.005223,-0.366924,-0.015283
-0.004229,-0.366951,0.045834
-0.004477,-0.366979,-0.015283
-0.006059,-0.365616,-0.15037
-0.006412,-0.367035,0.045834
-0.005394,-0.367063,0.045834
-0.0041,-0.367091,0.060669
-0.005715,-0.36851,-0.015283
-0.000794,-0.368538,0.241669
-0.001111,-0.368565,-0.015283
-0.001563,-0.369985,0.045834
0.000721,-0.368621,0.045834
0.001596,-0.368649,0.045834
0.003817,-0.367285,0.045834
0.00463,-0.367313,0.045834
0.004063,-0.368732,0.045834
0.004871,-0.36876,0.045834
0.002958,-0.368788,-0.089459
0.004084,-0.368816,0.060669
0.000968,-0.368844,-0.15037
0.001838,-0.368872,0.045834
0.001468,-0.368899,-0.015283
0.003692,-0.367536,0.045834
0.005101,-0.367564,0.075504
0.001964,-0.367592,-0.15037
0.000254,-0.366228,-0.15037
0.002369,-0.366256,0.107387
0.001989,-0.366284,-0.015283
0.002838,-0.366312,0.045834
0.002449,-0.366339,-0.015283
0.007206,-0.366367,0.241669
0.007951,-0.366395,0.045834
0.006121,-0.365032,-0.15037
0.0016,-0.366451,-0.15037
-0.001466,-0.366479,-0.15037
-0.000548,-0.366506,0.045834
0.003245,-0.365143,0.122263
0.002706,-0.366562,0.045834
0.003541,-0.36659,0.045834
0.000436,-0.366618,-0.15037
0.001316,-0.366646,0.045834
0.002179,-0.366673,0.045834
0.003322,-0.366701,0.060669
0.002923,-0.366729,-0.015283
-1.7e-05,-0.365366,-0.210859
0.002236,-0.364002,0.045834
0.003081,-0.36403,0.045834
0.003909,-0.364058,0.045834
0.00472,-0.364086,0.045834
0.005515,-0.364113,0.045834
0.007954,-0.36275,0.060669
0.008981,-0.362778,0.060669
0.008328,-0.364197,0.045834
0.00905,-0.364225,0.045834
0.004922,-0.364253,-0.19603
0.005713,-0.36428,0.045834
0.005124,-0.365699,0.045834
0.004548,-0.367119,0.045834
0.00276,-0.368538,-0.015283
-0.001539,-0.368566,-0.210859
-0.004246,-0.368593,-0.135501
-0.003272,-0.368621,0.045834
-0.002317,-0.368649,0.045834
-0.001084,-0.368677,0.060669
-0.000173,-0.368705,0.045834
-0.000207,-0.368733,-0.000489
-0.000677,-0.370152,0.045834
0.000226,-0.37018,0.045834
-0.000252,-0.371599,0.045834
0.000642,-0.371627,0.045834
0.006799,-0.370263,0.241669
0.007849,-0.370291,0.060669
0.007218,-0.37171,0.045834
0.007963,-0.371738,0.045834
0.008693,-0.371766,0.045834
0.009409,-0.371794,0.045834
0.006186,-0.371821,-0.15037
0.008315,-0.370458,0.045834
0.00375,-0.371877,-0.15037
0.005158,-0.371905,0.075504
0.000657,-0.373324,-0.15037
0.001533,-0.373352,0.045834
-0.001532,-0.37338,-0.15037
-0.003198,-0.374799,-0.015283
-0.002245,-0.374827,0.045834
-0.00131,-0.374854,0.045834
-0.004021,-0.374882,-0.135501
-0.004274,-0.37491,-0.015283
-0.007223,-0.374938,-0.15037
-0.006189,-0.374966,0.045834
-0.007762,-0.376385,-0.015283
-0.004123,-0.375021,0.107387
-0.002854,-0.375049,0.060669
-0.001908,-0.375077,0.045834
-0.00098,-0.375105,0.045834
-0.003995,-0.375133,-0.15037
-0.001662,-0.373769,0.045834
-0.00074,-0.373797,0.045834
0.001528,-0.372434,0.045834
-0.000199,-0.373853,-0.015283
-0.002011,-0.373881,-0.089459
-0.001082,-0.373908,0.045834
-0.001393,-0.373936,-0.015283
-0.000476,-0.373964,0.045834
0.001787,-0.372601,0.045834
0.00264,-0.372628,0.045834
0.00484,-0.371265,0.045834
0.01109,-0.371293,0.318686
0.011758,-0.371321,0.045834
0.012412,-0.371348,0.045834
0.014284,-0.371376,0.107387
0.014888,-0.371404,0.045834
0.014116,-0.372823,0.045834
0.009589,-0.372851,-0.210859
0.009064,-0.372879,-0.015283
0.009773,-0.372907,0.045834
0.009103,-0.374326,0.045834
0.004676,-0.374354,-0.210859
0.005472,-0.374382,0.045834
0.006549,-0.374409,0.060669
0.004722,-0.375829,-0.015283
0.005517,-0.375856,0.045834
0.006733,-0.374493,-0.000489
0.007487,-0.374521,0.045834
0.008227,-0.374549,0.045834
0.009093,-0.373185,-0.015283
0.009801,-0.373213,0.045834
0.009131,-0.374632,0.045834
0.009837,-0.37466,0.045834
0.01053,-0.374688,0.045834
0.011505,-0.374716,0.060669
0.007031,-0.374743,-0.210859
0.00778,-0.374771,0.045834
0.00715,-0.37619,0.045834
0.006674,-0.376218,-0.015283
0.008023,-0.376246,0.075504
0.004828,-0.376274,-0.15037
0.005621,-0.376302,0.045834
0.006398,-0.376329,0.045834
0.007456,-0.376357,0.060669
0.008493,-0.376385,0.060669
0.010576,-0.375022,0.045834
0.010032,-0.37505,-0.015283
0.009498,-0.375077,-0.015283
0.010494,-0.375105,0.060669
0.011174,-0.375133,0.045834
0.010617,-0.375161,-0.015283
0.006304,-0.37658,-0.135501
0.007068,-0.376608,0.045834
0.003892,-0.376636,-0.15037
0.001077,-0.376663,-0.135501
0.001944,-0.376691,0.045834
-0.001129,-0.376719,-0.15037
0.001146,-0.375356,0.045834
0.002013,-0.375383,0.045834
0.002862,-0.375411,0.045834
0.003991,-0.375439,0.060669
0.0048,-0.375467,0.045834
0.00423,-0.376886,0.045834
0.006399,-0.375523,0.045834
0.00716,-0.37555,0.045834
0.007906,-0.375578,0.045834
0.008637,-0.375606,0.045834
0.009651,-0.375634,0.060669
0.010347,-0.375662,0.045834
0.008444,-0.377081,-0.015283
0.007801,-0.3785,0.045834
0.007608,-0.378528,-0.000489
0.013921,-0.377164,0.256463
0.010608,-0.377192,-0.15037
0.008699,-0.378611,-0.015283
0.009415,-0.378639,0.045834
0.008894,-0.378667,-0.015283
0.008383,-0.378695,-0.015283
0.010468,-0.377331,0.045834
0.011148,-0.377359,0.045834
0.011956,-0.375996,-0.015283
0.013043,-0.374632,-0.000489
0.011408,-0.373269,-0.135501
0.01207,-0.373297,0.045834
0.011651,-0.374716,0.060669
0.012307,-0.374744,0.045834
0.018111,-0.374771,0.303851
0.020001,-0.373408,0.045834
0.019424,-0.374827,0.060669
0.019925,-0.374855,0.045834
0.020416,-0.374883,0.045834
0.019675,-0.374911,-0.015283
0.014883,-0.37633,-0.15037
0.010341,-0.376358,-0.210859
0.011165,-0.374994,-0.015283
0.007907,-0.375022,-0.15037
0.006052,-0.376441,-0.015283
0.00682,-0.376469,0.045834
0.003649,-0.376497,-0.15037
0.004466,-0.376525,0.045834
0.004044,-0.376552,-0.015283
0.004852,-0.37658,0.045834
0.005644,-0.376608,0.045834
0.007652,-0.376636,0.107387
0.008388,-0.376664,0.045834
0.00911,-0.376692,0.045834
0.008595,-0.376719,-0.015283
0.005388,-0.376747,-0.15037
0.00617,-0.376775,0.045834
0.008167,-0.376803,0.107387
0.008893,-0.376831,0.045834
0.007019,-0.37825,-0.015283
0.003844,-0.378278,-0.15037
0.004656,-0.378305,0.045834
0.000319,-0.378333,-0.210859
0.001202,-0.378361,0.045834
0.000845,-0.378389,-0.015283
0.001717,-0.378417,0.045834
0.002572,-0.378445,0.045834
0.006092,-0.378473,0.179917
0.005341,-0.3785,-0.030077
0.006124,-0.378528,0.045834
0.006891,-0.378556,0.045834
0.006576,-0.379975,0.060669
0.00763,-0.380003,0.060669
0.007003,-0.381422,0.045834
0.009116,-0.380059,0.045834
0.009823,-0.380086,0.045834
0.010516,-0.380114,0.045834
0.00849,-0.380142,-0.089459
0.010573,-0.378779,0.045834
0.011251,-0.378806,0.045834
0.010693,-0.378834,-0.015283
0.011368,-0.378862,0.045834
0.010667,-0.380281,0.045834
0.007419,-0.380309,-0.15037
0.007863,-0.380337,0.030998
0.008595,-0.380365,0.045834
0.009313,-0.380393,0.045834
0.010016,-0.38042,0.045834
0.010705,-0.380448,0.045834
0.015297,-0.380476,0.241669
0.01588,-0.380504,0.045834
0.009955,-0.381923,-0.210859
0.010645,-0.381951,0.045834
0.014171,-0.38337,0.256463
0.010853,-0.383398,-0.15037
0.010162,-0.384817,0.045834
0.009625,-0.384845,-0.015283
0.008959,-0.386264,0.045834
0.004381,-0.387683,-0.15037
0.005777,-0.387711,0.075504
0.00655,-0.387739,0.045834
0.006087,-0.387767,-0.015283
0.005632,-0.387794,-0.015283
0.007772,-0.386431,0.045834
0.008506,-0.386459,0.045834
0.009522,-0.386487,0.060669
0.006297,-0.386514,-0.15037
0.00706,-0.386542,0.045834
0.006586,-0.38657,-0.015283
0.007344,-0.386598,0.045834
0.008086,-0.386626,0.045834
0.00489,-0.386654,-0.15037
0.010962,-0.38529,0.241669
0.011632,-0.385318,0.045834
0.010925,-0.386737,0.045834
0.011893,-0.386765,0.060669
0.012248,-0.386793,0.030998
0.01167,-0.386821,-0.015283
0.011104,-0.386848,-0.015283
0.011771,-0.386876,0.045834
0.012862,-0.385513,-0.000489
0.010933,-0.384149,-0.15037
0.011604,-0.384177,0.045834
0.012261,-0.384205,0.045834
0.012906,-0.384233,0.045834
0.0149,-0.382869,0.045834
0.014269,-0.382897,-0.015283
0.015467,-0.382925,0.075504
0.016188,-0.381562,-0.015283
0.016754,-0.381589,0.045834
0.013384,-0.381617,-0.15037
0.014006,-0.381645,0.045834
0.014615,-0.381673,0.045834
0.015212,-0.381701,0.045834
0.017161,-0.380337,0.045834
0.01678,-0.380365,-0.000489
0.018994,-0.379002,0.060669
0.019504,-0.379029,0.045834
0.016079,-0.379057,-0.15037
0.01801,-0.377694,0.045834
0.01854,-0.377722,0.045834
0.019058,-0.377749,0.045834
0.01927,-0.377777,0.030998
0.018551,-0.377805,-0.015283
0.01907,-0.377833,0.045834
0.020941,-0.376469,0.045834
0.020345,-0.377889,0.060669
0.020828,-0.377916,0.045834
0.020078,-0.377944,-0.015283
0.021797,-0.377972,0.107387
0.018624,-0.378,-0.135501
0.018214,-0.378028,-0.000489
0.017517,-0.378056,-0.015283
0.018056,-0.378083,0.045834
0.018452,-0.379503,0.107387
0.019862,-0.37953,0.090325
0.020354,-0.379558,0.045834
0.016913,-0.379586,-0.15037
0.017464,-0.379614,0.045834
0.01287,-0.379642,-0.210859
0.009578,-0.37967,-0.15037
0.010276,-0.379697,0.045834
0.012323,-0.378334,0.045834
0.011744,-0.378362,-0.015283
0.012102,-0.37839,0.030998
0.008825,-0.378417,-0.15037
0.008315,-0.378445,-0.015283
0.009039,-0.378473,0.045834
0.009747,-0.378501,0.045834
0.010442,-0.378529,0.045834
0.011122,-0.378557,0.045834
0.010863,-0.378584,-0.000489
0.011535,-0.378612,0.045834
0.011127,-0.380031,0.060669
0.00666,-0.380059,-0.210859
0.006053,-0.381478,0.045834
0.005457,-0.382897,0.045834
0.007601,-0.381534,0.045834
0.007116,-0.381562,-0.015283
0.007863,-0.38159,0.045834
0.007232,-0.383009,0.045834
0.011893,-0.383037,0.241669
0.014205,-0.381673,0.060669
0.01027,-0.381701,-0.181202
0.012317,-0.380337,0.045834
0.007826,-0.380365,-0.210859
0.007337,-0.380393,-0.015283
0.004156,-0.380421,-0.15037
0.005258,-0.380449,0.060669
0.006043,-0.380477,0.045834
0.005589,-0.380504,-0.015283
0.005144,-0.380532,-0.015283
0.005004,-0.38056,-0.000489
0.007157,-0.379197,0.045834
0.007903,-0.379225,0.045834
0.004711,-0.379252,-0.15037
0.004283,-0.37928,-0.015283
0.005087,-0.379308,0.045834
0.003289,-0.380727,-0.015283
0.004409,-0.380755,0.060669
0.005211,-0.380783,0.045834
0.005996,-0.380811,0.045834
0.006765,-0.380838,0.045834
0.007519,-0.380866,0.045834
0.008258,-0.380894,0.045834
0.008983,-0.380922,0.045834
0.00847,-0.38095,-0.015283
0.010553,-0.379586,0.045834
0.011232,-0.379614,0.045834
0.011897,-0.379642,0.045834
0.008624,-0.37967,-0.15037
0.004351,-0.381089,-0.135501
0.005153,-0.381117,0.045834
0.005939,-0.381145,0.045834
0.003083,-0.381172,-0.135501
-0.001223,-0.3812,-0.210859
-0.002869,-0.379837,-0.15037
-0.001923,-0.379865,0.045834
-0.003581,-0.381284,-0.015283
-0.006544,-0.381312,-0.15037
-0.005523,-0.381339,0.045834
-0.004524,-0.381367,0.045834
-0.003544,-0.381395,0.045834
-0.007871,-0.382814,-0.15037
-0.006824,-0.382842,0.045834
-0.007162,-0.384261,0.045834
-0.005062,-0.382898,0.030998
-0.009359,-0.384317,-0.15037
-0.008283,-0.384345,0.045834
-0.005864,-0.382981,0.045834
-0.004857,-0.383009,0.045834
-0.008861,-0.384428,-0.135501
-0.009017,-0.384456,-0.015283
-0.009169,-0.384484,-0.015283
-0.006436,-0.38312,0.060669
-0.009189,-0.381757,-0.210859
-0.008115,-0.381785,0.045834
-0.0057,-0.380421,0.045834
-0.004697,-0.380449,0.045834
-0.003714,-0.380477,0.045834
-0.00275,-0.380505,0.045834
-0.003028,-0.380533,-0.015283
-0.002375,-0.38056,0.030998
-0.005362,-0.380588,-0.15037
-0.005729,-0.382007,0.045834
-0.005947,-0.382035,-0.015283
-0.004939,-0.382063,0.045834
-0.002587,-0.3807,0.045834
-0.002868,-0.380727,-0.015283
-0.001921,-0.380755,0.045834
-0.002357,-0.382174,0.045834
-5.7e-05,-0.380811,0.045834
0.000834,-0.380839,0.045834
0.001706,-0.380867,0.045834
0.002562,-0.380894,0.045834
0.002177,-0.380922,-0.015283
0.000733,-0.382341,-0.000489
